j12016_10.mps.gz,42.216336321281744,202.379
j12048_7.mps.gz,0.0,130.352
j12052_10.mps.gz,11.342798969604459,168.840
j3014_5.mps.gz,0.0,115.227
j3041_1.mps.gz,0.12389597644749983,117.094
j3047_2.mps.gz,0.0,116.348
j3050_8.mps.gz,0.0,113.250
j6029_7.mps.gz,13.765018616554258,141.199
j9025_10.mps.gz,0.0,143.488
j9025_6.mps.gz,15.811860282467507,141.789
j905_8.mps.gz,1.3884890438360742,138.238
janos-us-DDM.mps.gz,1488134.75,116.922
k1mushroom.mps.gz,-4165.061224489449,488.277
keller4cpart.mps.gz,7.333333333333333,559.738
keller4cpartpp.mps.gz,14.73811517053914,441.973
khb05250.mps.gz,95919464.0,115.301
kosova1.mps.gz,0.0,1692.988
kottenpark09.mps.gz,179.0,3002.262
l152lav.mps.gz,4656.363636363636,117.184
l2p12.mps.gz,2.0,165.949
layer2.mps.gz,-22580999.99982749,113.387
layer3.mps.gz,-3724539998.602796,119.516
layer4.mps.gz,-3455673656.974293,119.449
layer.mps.gz,-22580999.99999999,111.922
lectsched-4-obj.mps.gz,0.0,147.535
leo1.mps.gz,388573315.50960773,141.504
leo2.mps.gz,386421293.20891905,163.355
liu.mps.gz,346.0,119.500
long05_j.mps.gz,268.1666666666667,328.973
long_hidden01_j.mps.gz,140.00000000000006,310.766
loopha13.mps.gz,6.279000000000004,172.504
lotsize.mps.gz,348385.3465507298,120.043
LpPackingModel2_Dim10.mps.gz,-93676613.99999058,208.188
LpPackingModel5_Dim15.mps.gz,-66030132.70000622,350.160
LR1_DR02_VC03_V8a_t360.mps.gz,138377.2398498638,159.461
lr1dr02vc05v8a-t360.mps.gz,120706.32647450139,177.574
LR1_DR03_VC03_V10b_t360.mps.gz,174469.00817992192,152.832
LR1_DR08_VC10_V40a_t120.mps.gz,179157.37595917968,232.594
lr1dr12vc10v70b-t360.mps.gz,983950.2479446721,602.000
LR2_11_DR2_33_VC4_V11a_t60.mps.gz,-47107.09544071147,273.188
LR2_22_DR3_333_VC4_V14a_t60.mps.gz,-63405.51500658989,654.785
lrsa120.mps.gz,29.00000000000036,150.625
lseu.mps.gz,834.6823529411765,112.328
m100n500k4r1.mps.gz,-25.00000000000001,114.023
mad.mps.gz,0.0,111.938
manna81.mps.gz,-13297.0,139.867
map10.mps.gz,-602.1761806187844,440.750
markshare2.mps.gz,0.0,112.598
markshare_4_0.mps.gz,0.0,112.680
markshare_5_0.mps.gz,0.0,112.523
mas74.mps.gz,10482.795280331206,112.750
mas76.mps.gz,38893.90364052266,113.367
maxgasflow.mps.gz,-70929535.9,131.898
mc11.mps.gz,608.8443396226415,119.266
mcsched.mps.gz,193774.75370662293,123.359
medium_hint02_j.mps.gz,24.0,226.957
methanosarcina.mps.gz,0.0,152.953
mik-250-1-100-1.mps.gz,-79842.42363461945,112.613
mik-250-20-75-3.mps.gz,-60670.36663848896,112.469
milo-v12-6-r1-75-1.mps.gz,669700.7578960932,140.297
milo-v13-4-3d-4-0.mps.gz,34031.17180488533,117.395
mine-90-10.mps.gz,-887165318.5102262,128.219
mining.mps.gz,-949724584.6968555,1531.832
minuteddispatchstrategy.mps.gz,1897.140518650424,290.480
misc03.mps.gz,1910.0,111.207
misc06.mps.gz,12841.689392265072,119.113
misc07.mps.gz,1415.0,113.070
mitre.mps.gz,114740.51848146181,138.539
mkc1.mps.gz,-611.8500000000007,123.910
mkc.mps.gz,-611.8500000000007,124.207
m-minas196.mps.gz,-708806.9999999999,861.332
mod008.mps.gz,290.9310727149688,111.023
mod010.mps.gz,6532.083333333333,117.148
mod011.mps.gz,-62121982.55190485,132.176
modglob.mps.gz,20430947.618853647,111.168
